ph,Turbidity,Temperature,Water Type
6.44455517,3.551905359,17.09514945,Pure
6.277742483,5.255011943,16.02257472,Pure
7.646049609,2.505464027,10.03641455,Pure
9.014356734,4.549419413,12.01040364,Pure
7.78166376,4.822967485,13.06334819,Pure
6.084360116,4.29811092,14.08088772,Pure
7.15473588,4.629955736,20.0690125,Pure
6.74881155,3.312512766,18.02984167,Pure
8.128270069,4.678742166,20.05247126,Pure
7.231976606,3.978495494,18.07202768,Pure
6.335683142,4.57886119,12.03227687,Pure
5.940475876,3.997969671,22.01154729,Pure
7.614877639,2.990780894,21.00067659,Pure
6.718249445,4.488904316,22.00236239,Pure
6.866356515,4.346153563,18.07638632,Pure
7.210100565,2.601517589,18.04216953,Pure
7.553844615,4.37456385,17.0178641,Pure
7.366671989,3.394450273,22.09947362,Pure
6.567759613,3.824428039,17.06749034,Pure
6.333640046,3.982002335,14.04434947,Pure
5.892413186,3.311813193,19.08682288,Pure
7.91803917,3.386109813,22.03222874,Pure
6.549124998,4.421058844,17.08852306,Pure
6.804796145,4.847312562,14.08582302,Pure
6.990483508,4.704273495,21.04350258,Pure
7.17617087,4.742966749,11.09358599,Pure
7.085095883,3.932839293,16.04746787,Pure
7.201702375,3.883250198,21.09053512,Pure
7.776044113,5.425945934,15.06669618,Pure
7.411296325,4.258488737,14.06768686,Pure
7.046548537,2.869226102,22.04477282,Pure
7.389714307,4.480574391,15.08555738,Pure
7.732880078,3.510728004,18.01547095,Pure
6.266799948,3.652844726,10.04251149,Pure
6.630251709,5.181202492,21.04039859,Pure
6.775631133,3.017544306,15.01442216,Pure
7.47031178,4.32378488,21.09990648,Pure
8.164992426,4.16249551,14.07949616,Pure
7.773758137,4.040974482,16.06857892,Pure
7.295141332,5.056104024,22.08294697,Pure
7.47634153,3.842113986,20.07048458,Pure
7.657541728,4.792527452,15.04361568,Pure
7.664793523,5.481690934,11.02755932,Pure
7.732607406,3.619545637,14.05489282,Pure
7.800421289,3.345910382,22.05156872,Pure
7.264069097,3.960282114,19.05587987,Pure
7.544305636,3.714096435,16.01193826,Pure
7.749773784,4.317186298,10.02448907,Pure
7.442023084,2.894651172,10.08833784,Pure
6.559252621,4.216315016,17.01166221,Pure
7.035036795,4.557028866,22.0024603,Pure
7.880685943,3.579983811,18.03231006,Pure
7.498372459,4.242241799,17.07938051,Pure
7.018289816,3.756100423,12.02553797,Pure
6.538207173,3.426266449,15.06131213,Pure
6.373288071,4.538108781,12.03971377,Pure
5.756475689,4.002081517,16.05733521,Pure
6.918062438,3.566298462,11.09051299,Pure
8.81350466,4.242459863,12.02975465,Pure
7.361599832,3.751588622,19.07680505,Pure
9.175586153,2.959684621,21.0586392,Pure
7.863231673,3.952594441,11.01467806,Pure
6.550877193,4.824825939,11.08442505,Pure
6.510855611,4.225608376,22.0510441,Pure
7.347030356,4.2978807,22.00457628,Pure
8.11195317,4.430750456,10.01247412,Pure
7.048482811,3.825936697,13.045373,Pure
5.985012451,3.764099674,21.0685557,Pure
6.181283125,4.219225569,21.05202675,Pure
6.377553799,4.514174613,11.01928119,Pure
6.433722353,3.641489972,22.09327333,Pure
6.770095146,5.203461367,10.0497609,Pure
7.927969553,4.847262262,18.07137727,Pure
7.338826111,4.017061119,13.07906829,Pure
7.078361074,3.263464731,13.02317448,Pure
6.751668627,3.735173416,12.05122674,Pure
7.744125219,3.612260192,11.04285465,Pure
7.560392023,4.257805108,10.09980956,Pure
7.830607591,3.551568013,19.02799686,Pure
6.746934968,3.485535976,20.01014814,Pure
6.542281787,3.794055433,19.01421127,Pure
8.549692514,3.039018779,15.05963847,Pure
7.499844502,4.663869576,12.03770439,Pure
5.763772807,3.253200107,10.04239465,Pure
7.276863125,6.083772354,10.04916004,Pure
7.493290816,3.74874691,21.0211741,Pure
6.11602398,3.984308829,16.02178172,Pure
5.226895232,5.13805579,13.0127912,Pure
5.823767719,3.227940799,16.04607923,Pure
6.420640206,3.139940274,20.07486349,Pure
7.669012537,4.589512953,18.00890756,Pure
7.128062255,4.510595264,12.04960555,Pure
6.871706195,3.895572062,18.00964682,Pure
6.615350135,4.453443265,17.05508405,Pure
6.504876222,3.748443401,20.00289532,Pure
7.459124173,3.544751521,22.02329853,Pure
7.277585637,4.804828567,12.04459373,Pure
7.096047101,4.785637378,14.05504358,Pure
6.989442177,3.85304755,60.58681204,Impure
7.643584027,5.493180964,99.35740246,Impure
8.297725878,4.166105474,28.68440029,Impure
3.84645395,3.143430669,78.86127606,Impure
6.613230521,3.669056836,84.76262242,Impure
9.380007092,4.566253696,86.83060073,Impure
8.998375023,4.516932985,94.74567397,Impure
5.690387424,2.988621031,97.78914507,Impure
7.301563449,2.774960949,62.5728971,Impure
7.031684051,4.422182857,93.81987388,Impure
4.348674993,4.360950051,37.61209643,Impure
5.29419539,3.522454093,69.17556414,Impure
7.257930995,4.266922561,61.25859767,Impure
9.250491639,3.996339179,46.69071243,Impure
9.680474778,2.79584013,45.58479979,Impure
8.2108603,3.017984971,30.64065885,Impure
6.741245821,3.500970574,55.72139722,Impure
6.81170227,3.275008408,85.28975185,Impure
6.966942962,4.356931133,69.27060232,Impure
7.446089059,2.948657439,73.92749413,Impure
6.210647606,3.21212398,87.30175565,Impure
7.341547112,4.025643696,35.99107413,Impure
7.051396426,3.172091114,33.1697272,Impure
6.64261391,3.807720799,84.09647651,Impure
10.14629048,4.481552363,64.04811035,Impure
14,3.170993874,83.60459315,Impure
8.4695373,4.149553298,72.83850358,Impure
6.043212071,4.196726496,26.38844208,Impure
5.84111884,4.237560418,95.5258402,Impure
8.114665426,2.65459449,64.70275861,Impure
5.585116998,4.148342955,62.65262231,Impure
5.903993501,3.820021216,84.7183828,Impure
10.28412608,2.844632741,72.19746023,Impure
9.57822672,3.419238762,37.97037378,Impure
7.094830834,3.628459629,40.18888282,Impure
8.391045431,2.51676912,29.59680716,Impure
9.687260028,3.085835467,24.74912257,Impure
6.52744059,3.567180517,94.67771268,Impure
7.136106571,2.373437694,80.47258321,Impure
7.744772552,5.016321199,91.62009087,Impure
8.28922427,4.291001305,29.0419332,Impure
7.249257333,4.361486286,63.13019052,Impure
7.744098531,5.104188246,46.05395842,Impure
7.317186535,3.986882335,33.09128672,Impure
6.890274539,4.100696951,58.61683919,Impure
6.047380857,2.216729691,56.32820519,Impure
11.56876797,3.761288428,100.0718678,Impure
10.16483856,2.937686205,92.49842339,Impure
8.722311224,3.009289196,27.31381803,Impure
3.717703935,3.780258731,63.93186656,Impure
4.894278074,3.594990864,86.76076832,Impure
6.071183422,5.036334154,80.47347327,Impure
9.032563451,3.626135878,95.06168675,Impure
9.913703797,5.55466674,82.49635839,Impure
7.071464178,3.428095926,33.74521447,Impure
4.229224559,3.73313957,80.51080319,Impure
9.135451944,3.643686803,96.76438571,Impure
3.906567514,3.204795726,47.20845139,Impure
7.384048888,5.337987102,39.63732269,Impure
7.954172625,3.91360184,73.45301637,Impure
8.524296363,4.343059524,29.89959581,Impure
5.706130889,4.32639437,90.36947969,Impure
3.71517136,2.35333814,41.81911064,Impure
6.519847784,3.272286086,28.97497084,Impure
7.910640914,3.88660269,92.12300686,Impure
6.587464617,4.096841156,79.68974454,Impure
4.30002934,4.586448405,23.73166984,Impure
8.575939174,4.00212866,100.6279689,Impure
8.884934503,4.714163453,43.35729276,Impure
10.5047602,4.681366362,23.55635095,Impure
8.725738879,1.984614867,70.70606055,Impure
6.946717558,4.93498603,25.13205077,Impure
8.107091815,2.769164071,89.25700353,Impure
4.908899724,4.196429497,24.0903856,Impure
5.098967068,4.333667365,39.55857339,Impure
6.093091914,4.523557774,28.47547743,Impure
10.03393346,2.901535467,40.77297566,Impure
8.978997745,4.656316782,68.4061674,Impure
5.514747799,2.798158402,96.28618087,Impure
6.123012962,3.808912954,74.19080858,Impure
6.731278124,4.190484029,73.56022037,Impure
7.191962029,4.102719041,80.53883062,Impure
7.159836619,4.938389194,82.22744196,Impure
7.12771121,3.396184931,23.43510677,Impure
5.632040992,3.511984837,38.06576565,Impure
6.793533666,4.4110576,38.44532237,Impure
7.95502634,3.955916726,41.93953598,Impure
7.775049501,4.699482756,96.77022243,Impure
5.168340328,3.841162625,92.05911303,Impure
7.66752086,4.618164705,43.29034458,Impure
7.272362197,3.99658137,75.44169517,Impure
3.691932693,3.846606955,94.33430878,Impure
5.692228113,4.688955207,98.08509124,Impure
7.692523534,4.522431964,89.31457994,Impure
8.157518083,4.469430538,84.4187034,Impure
7.187765846,3.78412078,30.97273528,Impure
5.689554344,3.732170265,58.72263936,Impure
8.758824521,3.527565359,28.32036059,Impure
9.814247469,4.317531287,32.08430503,Impure
9.969273221,3.643379015,72.48138028,Impure
9.559199966,2.757856838,91.61799452,Impure
9.14912671,4.805641211,40.33731276,Impure
7.494969132,3.582882369,42.87667947,Impure
5.840811554,5.049463526,63.83274878,Impure
5.411241802,3.772078073,36.51905608,Impure
4.98167205,4.47514849,68.99617267,Impure
5.423318496,5.224654834,30.64440048,Impure
4.838571107,4.580371969,51.99346145,Impure
7.904053371,3.137280422,86.30122416,Impure
6.744064261,3.534125963,73.28848173,Impure
8.66397482,3.689241361,37.99959871,Impure
4.161111968,4.168242189,52.99957599,Impure
8.515977267,2.165681681,60.37655901,Impure
9.99980746,2.659977662,61.50214469,Impure
7.038092306,4.237697607,60.10685583,Impure
2.803563057,3.489938597,75.93746705,Impure
5.972599968,5.164944785,86.6834569,Impure
8.180755326,3.845422805,65.17003722,Impure
7.010243376,3.279006327,95.66408588,Impure
8.179890443,4.295737731,59.44326423,Impure
7.522507859,3.215740139,86.94109941,Impure
6.865125275,3.95515371,31.41378867,Impure
7.950816584,4.543685406,26.7966714,Impure
8.766002553,3.305587798,81.67854113,Impure
9.581188523,3.929177544,42.96344726,Impure
7.274756855,4.271580716,46.96291527,Impure
7.650765055,2.816074739,76.30594138,Impure
8.026773256,3.735983476,98.83980632,Impure
7.879543234,4.066229364,48.50800082,Impure
6.44897109,3.759326201,40.90610606,Impure
5.189413669,4.876273,65.50432036,Impure
6.538084087,5.143750122,50.50054227,Impure
5.91580675,4.513200539,92.85736876,Impure
8.136497869,4.20418585,88.24461648,Impure
7.315131022,4.586748359,43.80424125,Impure
6.493764175,4.910911021,99.14172407,Impure
6.735584904,4.894829651,99.93460338,Impure
6.977405633,5.327584532,60.30590394,Impure
5.489248055,3.987012091,95.81295212,Impure
2.558102799,2.817258117,73.99987255,Impure
7.312109304,5.123871935,89.83627718,Impure
8.55409697,3.56360986,49.5114598,Impure
6.704431913,3.395331743,33.82752251,Impure
7.366368077,4.515322334,66.19705622,Impure
8.028304242,3.91599081,53.05778878,Impure
8.322564334,2.962432971,34.32080518,Impure
8.616824426,4.584565663,84.53339929,Impure
9.46712903,3.164187994,48.52840528,Impure
6.793698635,4.822958046,65.88155319,Impure
6.357961071,3.85115424,53.19425086,Impure
5.922223507,4.123239479,41.48741835,Impure
5.486058602,4.557707495,24.43352422,Impure
5.05074838,3.930290663,33.77281162,Impure
6.246117565,4.755158013,77.35822762,Impure
8.142330913,4.70486593,84.02415074,Impure
6.852899085,4.594760614,24.58884612,Impure
8.801933555,3.769831936,55.33246735,Impure
8.592847623,3.279888338,91.83844277,Impure
8.383761691,3.585736635,61.1779572,Impure
6.47613984,4.041580247,44.00167891,Impure
9.894562129,4.61753288,30.68978149,Impure
4.808039747,3.597759969,61.29311554,Impure
10.5779305,3.051607724,45.43493161,Impure
6.30497166,4.221305734,96.05929027,Impure
7.822491883,3.835332168,81.82202844,Impure
7.989376234,3.648743737,82.73188852,Impure
9.671796765,3.895103866,58.94596303,Impure
5.941265556,2.227370875,56.84020448,Impure
5.574755848,4.371806161,81.66597296,Impure
7.610509211,4.692217919,92.80277734,Impure
7.102446618,3.065508372,39.16451815,Impure
5.152739799,3.842625171,64.04285071,Impure
7.301463638,3.942709369,78.01527662,Impure
6.104925814,4.131932587,66.5227657,Impure
6.001382441,4.036719762,42.25411842,Impure
6.94353072,3.830883637,46.10495636,Impure
7.885678999,5.430349994,75.77699285,Impure
7.782384791,2.857687205,51.27155128,Impure
7.679090583,3.186823455,79.12024827,Impure
9.035516485,4.169924018,82.87645571,Impure
10.39194239,5.77171476,53.01122537,Impure
6.714862378,4.593763682,30.97229952,Impure
7.349653377,3.861684092,50.5093584,Impure
7.347395897,3.713109664,29.39752641,Impure
7.345138417,4.297994791,43.89060599,Impure
10.14708958,2.799440618,32.64633048,Impure
6.380717315,4.532019663,63.27543974,Impure
7.940646964,5.4318367,92.69399085,Impure
7.863690827,3.906526285,46.09541688,Impure
7.78673469,1.96147543,78.91847545,Impure
6.323040314,4.749424236,60.20370387,Impure
6.484348846,3.794033112,69.2610826,Impure
6.645657378,4.170657763,23.50946678,Impure
6.014539831,2.686068741,29.83364311,Impure
10.08677124,4.334122046,94.17625767,Impure
5.16622597,4.608319394,100.2360532,Impure
5.573201157,3.599624661,94.53064956,Impure
9.494558726,3.631107122,63.04916319,Impure
9.036504348,5.661984463,94.00446883,Impure
4.400509039,4.010809123,90.40718087,Impure
6.975392341,4.931460168,71.08142621,Impure
6.68774978,5.559984937,39.03390707,Impure
6.867521704,4.837268004,26.8514491,Impure
6.155249161,3.803908514,65.57797451,Impure
8.3032638,3.892667002,23.47685376,Impure
8.641634075,3.416625245,42.75544953,Impure
7.995122653,2.99425921,43.67154718,Impure
7.348611231,3.544537268,84.00896425,Impure
7.573905933,4.410729144,40.13862768,Impure
7.855906368,4.15188983,60.57916266,Impure
5.827148709,4.013477062,69.81064978,Impure
3.798391049,4.833507857,62.36759379,Impure
7.516908503,3.514096506,51.74005367,Impure
11.23542596,5.147055276,67.03645302,Impure
6.396341051,4.44590718,95.34779614,Impure
5.812423687,4.006631571,31.54402763,Impure
5.228506322,3.188805473,59.92894248,Impure
6.512239645,5.425794714,85.07209964,Impure
7.83431924,3.532936096,61.26575939,Impure
7.388292039,3.846830261,45.9060342,Impure
6.020653841,5.217131275,92.77743961,Impure
8.388322494,3.854771516,54.42672342,Impure
8.384296439,3.460998376,39.05766626,Impure
7.393977957,3.782727581,37.59469079,Impure
7.889300554,4.494459702,28.89224592,Impure
8.384623152,3.682780338,42.33706736,Impure
7.094802143,4.084660033,55.85926212,Impure
6.565319432,2.233894046,94.43200557,Impure
6.38171958,4.657694982,79.6201355,Impure
7.539742095,4.21067784,48.33887122,Impure
10.62882091,5.140449467,74.9891564,Impure
9.228484209,4.829753514,63.22392517,Impure
10.52460198,4.340986728,30.4268689,Impure
8.272933963,4.79540722,29.5748433,Impure
6.021265943,4.028042401,46.79329207,Impure
5.997608596,3.778302162,56.10626644,Impure
5.973951249,4.208923205,30.40522346,Impure
6.217579612,3.490002014,38.01942232,Impure
7.674093428,3.524413842,42.65327336,Impure
9.130607244,5.288486793,32.49500797,Impure
7.613059559,3.978746922,34.06655103,Impure
6.095511875,4.302015723,57.86071497,Impure
6.195254905,3.138971387,51.81480802,Impure
5.814564234,4.131911908,33.07104482,Impure
6.756659807,4.184873593,26.06108894,Impure
6.563316669,3.550311143,28.56168863,Impure
6.36997353,3.427066374,51.49610823,Impure
6.601407395,3.973576406,48.8799058,Impure
5.651933841,3.872027137,32.97040231,Impure
7.606066882,4.58147746,82.05380006,Impure
2.97442941,2.779901842,21.00973639,Pure
4.009855209,2.619420879,14.08915159,Pure
5.045281008,4.431829144,19.08130476,Pure
8.111101031,3.663774941,12.08489433,Pure
7.116132606,3.915381678,21.08963371,Pure
5.280292296,3.835305908,15.08536004,Pure
7.544275238,3.346057063,14.00894696,Pure
9.808258179,4.48126124,20.09091133,Pure
8.913544893,4.492387447,18.0785063,Pure
8.018831607,3.188477334,13.08851963,Pure
6.603640717,3.403798435,10.09322304,Pure
6.450805743,3.275581182,10.09575037,Pure
6.26637841,2.936610535,16.04950396,Pure
5.714128586,4.904366576,21.07749202,Pure
5.161878763,4.320100541,15.02232527,Pure
6.98440553,3.406210458,20.02791528,Pure
6.791992649,2.91405748,10.07633833,Pure
8.30922771,3.756396831,11.06296397,Pure
5.057736411,3.163935937,18.07400409,Pure
6.908272154,5.405567223,20.03824195,Pure
7.243409879,4.466935915,18.09207598,Pure
6.164480227,4.834023096,16.01730797,Pure
9.16099754,3.542527793,22.04706485,Pure
5.277875568,3.632607032,16.03692346,Pure
3.975752658,3.666823799,17.0528015,Pure
5.685216463,4.066156997,18.02236055,Pure
6.93365391,2.010728686,17.09215189,Pure
7.464485186,3.880576017,14.07700236,Pure
6.071838864,2.691610395,19.06610209,Pure
7.136102613,2.574191772,21.04013766,Pure
6.732327847,5.036017097,11.00521576,Pure
6.328553081,3.265854137,19.08632535,Pure
6.150595718,4.847520234,16.09519348,Pure
5.829375622,4.067414044,13.08640451,Pure
5.508155526,4.571406411,18.01552217,Pure
4.761105185,4.581395078,20.05319479,Pure
10.49074403,2.887022939,17.0029394,Pure
6.676137319,4.336648485,13.06198825,Pure
7.973307535,2.826111941,18.03990314,Pure
7.352146038,5.864497891,22.01647383,Pure
6.990800831,4.332639872,10.03965462,Pure
5.468360932,4.933467949,17.07509116,Pure
7.835906989,3.183864093,22.06526908,Pure
2.538115773,2.840097214,18.08938989,Pure
8.423084472,3.958608984,14.0847526,Pure
7.617014109,3.800552599,15.06436055,Pure
7.617033494,4.299543396,21.09117046,Pure
5.429334842,3.08173592,11.06900484,Pure
5.462655421,4.582157298,10.06814721,Pure
5.495975999,4.901038222,22.06395401,Pure
5.092757239,4.636728696,22.04739387,Pure
6.252810211,2.921797389,19.09856496,Pure
6.747415283,3.377450524,13.04458954,Pure
6.640862809,4.708268602,21.04745574,Pure
6.97092647,5.437429061,22.00327943,Pure
7.300990131,4.59634734,10.05047521,Pure
5.498514693,3.074815428,17.09348989,Pure
5.652501287,4.856444192,13.00270959,Pure
6.164927293,4.169660978,21.0758379,Pure
7.851925692,5.204044178,15.07922029,Pure
7.22168944,3.160818481,21.09223929,Pure
6.578083891,4.890415759,18.08134781,Pure
7.859489939,4.498069166,13.08132502,Pure
6.073684981,5.249069811,19.04625872,Pure
6.240824159,3.850134889,16.02457677,Pure
6.407963336,2.954092652,16.0754722,Pure
8.64664295,3.333242682,15.0097143,Pure
7.184697763,3.904063423,12.08712858,Pure
6.93208503,4.433285888,12.08236281,Pure
6.174750579,2.566048788,14.08109426,Pure
9.54025224,3.329503899,10.03461709,Pure
6.888842932,4.512332449,12.09815221,Pure
8.174186267,4.709402885,15.02847393,Pure
8.756926859,2.945671727,12.04149647,Pure
4.740056688,5.467935706,17.02281133,Pure
8.764495619,5.790838006,18.04603891,Pure
7.899451562,2.853767349,12.02163696,Pure
7.40265315,6.226580405,18.03047784,Pure
5.800034177,4.074407572,10.01319679,Pure
7.089184187,3.266028512,16.07585818,Pure
7.852206664,3.532437619,22.05649842,Pure
4.9456947,3.78251746,10.06769459,Pure
9.77693205,2.569468001,20.05052623,Pure
5.15348864,3.749920565,21.03016591,Pure
6.884981084,4.58431918,15.01509951,Pure
7.608750191,4.627464223,13.09386911,Pure
6.255328524,2.29041112,11.07945493,Pure
4.901906856,4.103534274,15.08367664,Pure
5.711212506,3.953334967,18.00889739,Pure
7.476689512,4.195539286,16.0123337,Pure
7.033495055,3.678957092,14.05434447,Pure
7.395075482,5.294159073,21.02182785,Pure
7.756655909,5.149542443,11.05656869,Pure
8.655298873,4.588758378,10.01990698,Pure
8.479816763,3.168031026,22.02190511,Pure
8.304334653,4.181254134,13.01716218,Pure
7.717076952,4.967975792,22.08741801,Pure
7.555822759,4.099168691,12.02732398,Pure
4.881729594,3.050197585,18.0241168,Pure
8.311271181,4.462045738,18.03724903,Pure
3.800431282,4.473976075,12.06783872,Pure
4.08359488,2.974870903,13.01144142,Pure
4.474332288,4.575874148,20.03389223,Pure
4.865069696,3.974972302,11.03154011,Pure
9.624726886,2.615257476,21.00402036,Pure
5.188776875,3.769503907,10.08738328,Pure
7.842979001,5.109312362,19.00594558,Pure
5.916930488,3.15755952,16.00373531,Pure
5.72968912,5.100552354,19.06057105,Pure
5.678220967,5.42978174,12.00222722,Pure
7.38658182,3.791372588,16.08776204,Pure
7.519227463,3.275724959,11.0606209,Pure
7.446225785,5.086698562,13.01417503,Pure
7.753936118,4.833026694,10.05986801,Pure
9.159660477,5.452362325,10.0943201,Pure
7.496990927,3.837926004,17.0704951,Pure
7.542300167,4.317553512,13.08359331,Pure
7.15905299,4.291668967,16.04883645,Pure
6.501863393,3.516237805,11.06896794,Pure
5.844673796,4.338056088,13.0045325,Pure
5.551544266,3.384648505,14.01483683,Pure
5.258414737,3.730792788,22.04150708,Pure
7.420640789,5.42376733,20.06426769,Pure
7.074251444,4.878944116,18.07327535,Pure
8.189213851,3.709508878,13.02440632,Pure
7.744130994,5.207683455,11.07928109,Pure
8.289857906,4.289236735,20.03067955,Pure
8.025220021,4.134942729,16.00284404,Pure
8.848927372,5.992325027,12.03333011,Pure
6.438421804,3.380360394,12.03821192,Pure
7.321986262,4.45939398,17.0548757,Pure
8.205550719,5.12952782,18.01009188,Pure
8.310373672,3.493053886,15.08230623,Pure
8.072172248,3.980920352,21.05552149,Pure
7.833970824,4.814916877,21.04744931,Pure
8.142660401,4.617093489,19.06243551,Pure
5.896432475,4.280792929,19.00643564,Pure
5.103566988,3.490172614,12.08782049,Pure
4.3107015,3.172375491,12.08076031,Pure
7.895769121,4.391731338,21.09778815,Pure
6.862995092,5.343285034,22.09791108,Pure
6.30476863,5.109934758,22.03588749,Pure
6.578680569,4.292042179,11.03585969,Pure
8.96724411,3.742255944,16.02189091,Pure
8.195166098,2.848370818,21.08752613,Pure
7.423088086,3.712681965,10.08996398,Pure
9.166758133,5.429266409,12.08662824,Pure
8.468694415,4.375598892,14.01596259,Pure
6.48615266,3.246794305,16.03161723,Pure
4.439095783,3.844230761,15.07526197,Pure
7.79278353,4.047380786,12.06326034,Pure
7.205218264,3.465331089,12.01412074,Pure
6.569053876,4.204699129,12.02596982,Pure
5.430370803,4.164772624,22.05591804,Pure
4.29168773,4.616088554,20.0889748,Pure
4.606390817,4.403876807,15.03788297,Pure
4.921093903,3.285186851,19.07261474,Pure
6.727185265,4.158248535,17.05156408,Pure
5.757088957,3.730185467,12.04545047,Pure
5.842359064,3.865295967,15.09466631,Pure
8.848103019,3.074799306,4.682214,Impure
5.866250668,4.281313459,3.614302,Impure
6.020995363,4.806016625,9.597517,Impure
7.529929503,4.585321994,3.059486,Impure
6.649705311,3.085178509,5.848706,Impure
5.097786226,4.829323364,0.630863,Impure
6.483994508,2.688643285,8.479179,Impure
6.076846858,3.399945492,0.809383,Impure
5.669699209,1.910116645,4.495423,Impure
8.127710424,4.244173211,8.452141,Impure
9.106916915,4.186726399,7.185407,Impure
7.575757884,3.176432526,1.865154,Impure
8.246369054,4.43325661,4.295479,Impure
2.945469061,5.06998277,3.556061,Impure
4.964070342,4.761700804,5.524991,Impure
4.99139689,3.92659873,1.167499,Impure
5.04562573,3.331786641,4.862086,Impure
8.05754101,3.469561086,6.279552,Impure
11.06945629,4.880512381,1.195265,Impure
5.775330889,5.164259921,5.64774,Impure
9.012100313,4.962329207,0.807329,Impure
4.031610444,4.037939155,1.367012,Impure
7.882123947,5.364172169,3.332835,Impure
8.759488715,2.88957811,5.12572,Impure
6.653649515,4.871406193,5.288454,Impure
5.5637658,4.963535103,3.310521,Impure
4.473882085,4.893656691,1.317342,Impure
9.349469962,3.778022672,2.729642,Impure
6.862936026,3.806093256,1.643089,Impure
8.261405952,2.80042812,8.642321,Impure
8.860324242,2.47667442,9.245062,Impure
7.49651068,3.363403258,2.164267,Impure
10.16417334,3.530940955,5.532213,Impure
8.10199829,4.086175637,6.335326,Impure
6.039823242,3.923766075,8.11723,Impure
6.048864008,3.240419097,6.376962,Impure
6.057904774,4.269753245,4.203045,Impure
8.005016372,5.288776597,0.971631,Impure
7.521681944,2.676593519,9.132632,Impure
7.038347517,4.575578405,9.400194,Impure
7.637719695,4.478070477,4.28056,Impure
8.237091874,3.686074473,0.992422,Impure
6.574083864,4.977323508,7.45355,Impure
7.33810761,3.736379595,9.111842,Impure
4.851103882,3.644106894,7.527681,Impure
6.917920216,2.691485135,4.350611,Impure
6.709336439,4.074387228,7.563779,Impure
6.894050879,4.568843223,1.12482,Impure
9.864727092,3.701895298,9.00278,Impure
8.952211978,4.903914479,1.231217,Impure
8.039696863,3.826063248,7.362558,Impure
9.824706476,3.226035359,8.324568,Impure
10.88730499,4.0041613,7.790443,Impure
9.831401691,3.311808138,4.518144,Impure
6.528479453,4.063276428,5.683212,Impure
4.09141145,5.95232482,7.230025,Impure
4.612349825,3.500848662,2.985216,Impure
5.1332882,3.165390901,2.491969,Impure
5.654226575,4.323989598,6.251546,Impure
6.175164949,3.341369291,1.750791,Impure
8.736126384,3.368532611,5.084788,Impure
8.240945815,4.666295331,5.05771,Impure
9.152284709,3.7927771,6.445929,Impure
7.734930631,3.813435553,3.648172,Impure
6.317576554,3.399047914,3.145009,Impure
5.692124157,4.682390726,7.055448,Impure
6.114370251,4.115320543,8.511547,Impure
6.536616345,4.536181266,7.459804,Impure
7.191493719,4.320683961,1.749714,Impure
7.381108534,4.34273753,4.987639,Impure
6.17251737,4.129984995,9.096554,Impure
9.076317994,3.436985824,2.728417,Impure
8.85411954,3.461350424,2.651083,Impure
6.768060049,4.145806702,2.655341,Impure
7.655638443,3.109695768,5.221677,Impure
8.543216837,2.847875248,6.660187,Impure
9.564853066,3.182805359,2.193145,Impure
5.49978773,3.668220483,5.488809,Impure
5.195920669,5.375901894,2.915886,Impure
7.283913577,3.571862512,7.931102,Impure
5.872439859,3.741067233,2.112551,Impure
5.735723555,4.732953571,3.148666,Impure
6.158424006,5.080497555,4.841579,Impure
7.294364433,3.336582332,7.450686,Impure
7.054266774,4.780615832,7.039356,Impure
5.10148953,3.151767824,6.209836,Impure
3.148712285,3.465637836,6.199954,Impure
5.665266377,4.571823611,7.162158,Impure
8.310938776,4.408559684,1.350682,Impure
7.096098311,4.569760036,6.712372,Impure
7.957113516,3.729873301,1.679721,Impure
7.400238581,4.880119768,2.703669,Impure
9.734619708,3.506502994,1.511522,Impure
8.037761108,3.572519002,4.704413,Impure
6.859785928,6.099631873,2.124939,Impure
5.681810748,5.375156609,5.985672,Impure
8.394509585,3.712472834,6.450511,Impure
8.528292138,4.596923506,2.319452,Impure
6.238053654,3.848306967,1.909447,Impure
5.870615501,3.728785237,1.562078,Impure
6.433726195,3.117918258,9.148569,Impure
6.069363894,4.914809132,8.001369,Impure
6.660461917,3.673135983,2.306498,Impure
7.506111457,4.744006691,0.998374,Impure
5.895145558,5.075214288,2.935715,Impure
6.449236657,4.065148002,0.54119,Impure
8.550525459,4.591997454,2.417606,Impure
7.12263744,3.750446965,3.939799,Impure
8.558663124,2.590635463,1.504049,Impure
4.624304291,3.424250049,2.66383,Impure
5.357843507,4.117287902,1.116194,Impure
6.091382724,5.075519616,8.671541,Impure
9.658661976,4.639386555,5.978014,Impure
8.115624507,4.40881194,4.417342,Impure
7.51524633,4.454641301,7.445889,Impure
6.914868152,2.988611444,7.7199,Impure
7.337924402,3.935513837,5.971217,Impure
7.766114454,4.399902313,6.492848,Impure
8.433974836,3.167712353,7.210403,Impure
6.891549222,4.958936841,2.590935,Impure
5.946160789,4.903632079,5.510046,Impure
6.363836378,4.038983502,5.75625,Impure
5.331799285,4.734873907,4.328655,Impure
6.898906367,4.799012921,1.423926,Impure
8.466013448,3.94662054,5.29956,Impure
7.426274011,4.363335813,7.782287,Impure
11.21913474,5.749585831,5.283315,Impure
5.708517435,3.344284854,5.951222,Impure
6.559627885,3.664463031,6.791019,Impure
5.606315226,3.748740507,2.661711,Impure
6.089570863,3.887361927,2.411436,Impure
6.572826501,3.666869694,3.859812,Impure
7.056082138,3.440299615,8.466333,Impure
